,scores,states
1964,0.005879623955940612,001102000200000010000000000000000000000000
1965,0.005883881282927318,201102010200000010000000000000000000000000
1966,0.0025385256737710986,021102001200000010000000000000000000000000
1967,-0.007783468717454039,011102000200000010000002000000000000000000
1968,-0.003198444574400075,011102000220000010000000000000000000000000
1969,-0.5011826788377367,101122000200000010000000000000000000000000
1970,0.0022076895592669926,011102000200200010000000000000000000000000
1971,-0.7479264474520116,011102200200000010000000000000000000000000
1972,0.0006976451938557685,201102010210002010000000000000000000000000
1973,-0.005359264930491082,221102010200001010000000000000000000000000
1974,-0.005727613961196382,201102010200001010000002000000000000000000
1975,-0.002964604136576672,211102010220000010000000000000000000000000
1976,0.005250912586284986,201122010201000010000000000000000000000000
1977,0.003161491268959338,201102010210200010000000000000000000000000
1978,0.004228418968789546,201102210200000010000001000000000000000000
1979,0.00967601469409061,201122010201002010100000000000000000000000
1980,-0.009890031890964258,221122010201001010000000000000000000000000
1981,0.003817901674335093,201122010201100010000002000000000000000000
1982,0.0006487068103683737,201122010221000011000000000000000000000000
1983,0.0008398819320333512,201122010201001010200000000000000000000000
1984,-0.00132875570136241,201122010201200010010000000000000000000000
1985,0.0077411541148932035,201122210201000010100000000000000000000000
1986,0.003966050524533784,201122010211002010000000000000000000000000
1987,0.004865817494863043,201122010211002011000200000000000000000000
1988,0.002203430871090969,221122010211002011000000000000000000000000
1989,0.0012489667200490133,211122010211002010000002000000000000000000
1990,0.001310822245227104,201122010211002012000100000000000000000000
1991,0.006482840988716903,201122010211002011200000000000000000000000
1992,0.002771426231054704,201122010211202011000000000000000000000000
1993,-0.7419691602239549,201122210211002011000000000000000000000000
1994,0.005209917288058233,201122210211002011000200100000000000000000
1995,0.008961795431233687,221122210211002011000000100000000000000000
1996,-0.009017228538426037,201122210211002011000002100000000000000000
1997,0.0032081254618056554,201122210211002011100000200000000000000000
1998,0.004288167546882573,201122210211002011200000100000000000000000
1999,-0.005792003151098244,201122210211202011100000000000000000000000
2000,-0.0003712939069723757,201122210211022011000000100000000000000000
2001,0.006697931510712558,221000020100000010000001000000000000000000
2002,-0.0028827114204709936,221000002100000010000001000000000000000000
2003,0.00798579661324544,221000010100000010000002000000000000000000
2004,-0.007371930685409008,221020000100000010000001000000000000000000
2005,0.008774215482790752,221000200100000010000001000000000000000000
2006,0.002445704983708089,201010020100000000000000000000000000000000
2007,-0.0006573234492893152,201000010100000020000000000000000000000000
2008,0.004789261073116195,201120000100000000000000000000000000000000
2009,0.002183116822535148,201100200100000000000000000000000000000000
2010,-0.0013442941552026903,201012020100000010000000000000000000000000
2011,0.0021155254777501416,201112000100000020000000000000000000000000
2012,0.0053567633820061755,201012000100200010000000000000000000000000
2013,-0.007412585346023065,201012200100000010000000000000000000000000
2014,-0.0005965327888915641,221112020100001000000000000000000000000000
2015,-0.004895199917744744,221112002100000100000000000000000000000000
2016,-0.006019851842147526,221112010100000020000000000000000000000000
2017,-0.009001891655278925,221112001120000000000000000000000000000000
2018,0.005537068319206224,221112010100200000000000000000000000000000
2019,0.0007825553672154626,221112200110000000000000000000000000000000
2020,-0.002920980177333455,221112021102001000000000000000000000000000
2021,0.0002345158118154736,221112001112000200000000000000000000000000
2022,-0.4936560946838302,221112011102000020000000000000000000000000
2023,0.0011423271834930286,221112001122000001000000000000000000000000
2024,-0.006587434993883147,221112001102000100200000000000000000000000
2025,0.006701025861664328,221112001102200100000000000000000000000000
2026,-0.008627404932233736,221112201102000100000000000000000000000000
2027,-0.0006487039518654933,221112021102200110000000000000000000000000
2028,-0.005486721402674921,221112001112200100000020000000000000000000
2029,-0.4930352187154984,221112001112200120000000000000000000000000
2030,-0.0033377942839389768,221112001122200110000000000000000000000000
2031,0.004078447481409364,221112001112200100200000000000000000000000
2032,0.005614172807218558,221112001102200100020000001000000000000000
2033,-0.4999839472419517,221112201112200100000000000000000000000000
2034,-0.4938858676923078,221112221112200100000010000000000000000000
2035,-0.005458695699781786,221112211112200100000020000000000000000000
2036,0.0090510869879483,221112211112200120000000000000000000000000
2037,0.0007843364065253343,221112201112200102000010000000000000000000
2038,0.005497571929364275,221112201112200100200010000000000000000000
2039,-0.0073058529411361905,221112211112200100020000000000000000000000
2040,-0.005999563795350829,221112201112220100000010000000000000000000
2041,0.007122052722676109,202110000102000000100000000000000000000000
2042,0.005015238797659071,022110000102000010000000000000000000000000
2043,0.004559389266234303,002112000112000000000000000000000000000000
2044,0.002780299192165308,212110210112002010200101000000200000020000
2045,-0.4918472737968115,212110212112000011200001000000200000020000
2046,0.0025422520210733185,212110211112000012200001000000200000020000
2047,-0.004442182413415196,212110211112000010200001020000200000020000
2048,0.007189087104857776,212112211112000010200001000000200000020000
2049,0.004339798340060847,212110211112020010200001000000200000020000
2050,0.0013274271086981,212110212112002011200001100000200000020000
2051,0.004243286615117657,212110212112000211200011000000200000020000
2052,0.00702384573563423,212110212112000111200001200000200000020000
2053,0.004115042794854043,212110212112000011200001120000200000020000
2054,0.008477514421239745,212112212112000011200001100000200000020000
2055,0.004332209072031681,212110212112020011200001100000200000020000
2056,-0.004767994385655783,220112002010000100000010000000000000000000
2057,-0.005470947535085979,020112002011000100000020000000000000000000
2058,-0.0017493743759562411,022112002010000100000010000000000000000000
2059,0.004949107595274717,020112002010000102000010000000000000000000
2060,-0.005484483833492439,020112002012000100000010000000000000000000
2061,0.000327642277677738,020112002010200100000010000000000000000000
2062,0.0013403518574051385,020112202010000100000010000000000000000000
2063,0.007327253480763575,220112002011000102000010000000000000000000
2064,-0.0011312206207910404,020112002011000102000010000002000000000000
2065,-0.00015774532213466523,022112002010000102000010000001000000000000
2066,-0.0067227135034071935,021112002010000102000010200000000000000000
2067,-0.0022533811864860922,020112002012000102000010000001000000000000
2068,0.006466388702291772,120112002010200102000010000000000000000000
2069,-0.4922112289168838,020112202010000102000010000001000000000000
2070,-0.007866955499215657,220112202010000102000010000001000000100000
2071,-0.0006634329547278855,020112202011000102000010000001000000200000
2072,0.0026441009020302057,022112202010000102000010000001000000100000
2073,-0.001121005335814407,020112202010000102000010200001000000100000
2074,0.008721191380690206,020112202012000102000010000001000000100000
2075,0.005950113367109397,020112202010200102000010000001000000100000
2076,0.006404338374621238,020112202010020102000010000001000000100000
2077,0.005443986046390599,221111000002000000000000000000000000000000
2078,0.0031631758139165607,021111002002000000000000000000000000000000
2079,0.0008357188123510362,021111000202000000000000000000000000000000
2080,-0.0012184287127336591,021111000022000000000000000000000000000000
2081,-0.9601826516148062,200100200010000001000000000000000000000000
2082,0.0023955844018013536,001100200010000002000000000000000000000000
2083,0.004095846810322312,001120200010000000000000000000000000000000
2084,0.00225738341251504,001100200010020000000000000000000000000000
2085,-0.0005154572144505675,002110200210000010000000000000000000000000
2086,-0.00010533295411974468,102110200010000002000000000000000000000000
2087,0.0038832385110015213,102110200012000000000000000000000000000000
2088,-0.001733617151097897,002110200011020000000000000000000000000000
2089,-0.0040708122706395134,222110201110000000000000000000000000000000
2090,-0.003740159036193291,022110202110000100000000000000000000000000
2091,0.001821147433573848,022110201110000020000000000000000000000000
2092,-0.007752833610983702,022110200111000002000000000000000000000000
2093,-0.4941211008589524,022110201112000000000000000000000000000000
2094,0.007102307253619411,022110201110020000000000000000000000000000
2095,0.0018761598744546934,221210000011000000000000000000000000000000
2096,0.00020237890672154642,021210002101000000000000000000000000000000
2097,0.004778969246959863,021210000211000000000000000000000000000000
2098,-0.0015388925148251006,021210000101000000200000000000000000000000
2099,-0.007645756701804995,021212000011000000000000000000000000000000
2100,-0.4981150878339475,221210000121000010000000000000000000000000
2101,-0.003733210750854532,021210002121000100000000000000000000000000
2102,0.00029415661575021737,021210000121000021000000000000000000000000
2103,-0.0014433755516649188,021210000121000002000000100000000000000000
2104,-0.7421844367201572,021210000121000010200000000000000000000000
2105,-0.8664241223389155,021212000121000010000000000000000000000000
2106,-0.004017469395807528,021210200121000000100000000000000000000000
2107,0.004791349736308392,021212000121000000100000000000000000000000
2108,-0.4947425386313241,221212000121000010100000000000000000000000
2109,0.0004797816798196661,021212002121000010100000000000000000000000
2110,-0.00118486750346862,021212000121000020100000010000000000000000
2111,-0.009712361713714595,021212000121000002100000010000000000000000
2112,0.006408244942141184,021212000121000000100000020000001000000000
2113,-0.008597762200458166,021212000121200010100000000000000000000000
2114,-0.0025013808668231108,021212200121000010100000000000000000000000
2115,0.004807852893861994,021212000121000001100000020000000000000000
2116,0.0037537685847213796,221212000121000011100000020000000000000000
2117,-0.4932347049518494,021212002121000011100000020000000000000000
2118,0.0023058322748370787,021212000121000021100000120000000000000000
2119,-0.0001377291524359628,021212001121000001100000220000000000000000
2120,-0.0002438495614638832,021212000121000011100000020000002000000000
2121,0.0060191058001943295,021212000121200011100000020000000000000000
2122,-0.002738575343634415,021212200121000011100000020000000000000000
2123,-0.006913131584475647,221212002121000011100001020000000000000000
2124,0.0041393299215814324,021212002121000211100001020000000000000000
2125,-0.006042869034262144,021212002121000111100002020000000000000000
2126,0.002779836174834125,021212002121000011100001220000000000000000
2127,0.007261054582526008,021212002121000011100001020000002000000000
2128,-0.007754976870144346,021212002121200011100001020000000000000000
2129,0.0030938171518874163,021212202121000011100001020000000000000000
2130,-0.4950435165810802,201102200010000001000000000000000000000000
2131,0.006510623497757632,011102200210000000000000000000000000000000
2132,0.0010180114306930568,011102200010000002000000000000000000000000
2133,-0.0005731265973274223,011102200010200000000000000000000000000000
2134,-0.003255297413492764,011102200010020000000000000000000000000000
2135,-0.496095803764441,221102201110000000000000000000000000000000
2136,0.0008766923530057497,021102201110000020000000000000000000000000
2137,-0.008506921959056633,021102201110000002000000000000000000000000
2138,-0.744978888116779,021122200111000000000000000000000000000000
2139,-0.00010012527013287132,021102201110200000000000000000000000000000
2140,-0.4953723266761969,021102201110020000000000000000000000000000
2141,-0.006478559452895685,102112020001200000100000000000000000000000
2142,-0.004101107953730936,122112000001200000100000000000000000000000
2143,-0.003346276460249011,102112000201200010000000000000000000000000
2144,-0.008374202807301574,102112000021200000100000000000000000000000
2145,0.0015214086772550107,102112000001200000210000000000000000000000
2146,0.004603852189847418,102112000001200000020000001000000000000000
2147,-0.0011503727484706153,102112200001200000100000000000000000000000
2148,0.004055958490026011,102112020001200000120000001000000000000000
2149,0.001930607678528816,122112010001200000020000001000000000000000
2150,0.004576999043361417,102112000201200010020000001000000000000000
2151,0.001798277965073874,102112000021200001020000001000000000000000
2152,0.008028033291568065,102112010001200000220000001000000000000000
2153,0.004769197298019357,102112010001200000020000001000000200000000
2154,-0.008892385619079337,102112200001200000120000001000000000000000
2155,-0.0008269696466751374,102112010001202000220100001000000000000000
2156,0.001315566416872244,122112010001201000220000001000000000000000
2157,-0.005897394294719689,102112010201201000220000001000000000000000
2158,0.002371510886688955,102112010021200001220000001000000000000000
2159,0.007275955270301357,102112010001201000220000021000000000000000
2160,-0.009540880666864829,102112010001201000220000001000000200000000
2161,-0.4911181517622416,102112210001201000220000001000000000000000
2162,0.0029167783682331107,102112210101201000220200001000000000000000
2163,0.0036947382858931173,122112210001201000220100001000000000000000
2164,0.009895748335005292,102112210201201000220100001000000000000000
2165,0.0016558795911353495,102112210021201000220100001000000000000000
2166,1.2781293296381875e-05,102112210001201000220100021000000000000000
2167,0.003812989707583125,102112210001201000220100001000000200000000
2168,-0.00016402329954752666,102112210001221000220100001000000000000000
2169,0.002773259502620225,100102010010002002000100200000000000000000
2170,-0.9928477805239018,120102010010001002000000200000000000000000
2171,-0.008261605912559596,100102010010000002000000200000020000001000
2172,-0.4959732816700694,100122010010001002000000200000000000000000
2173,-0.4989976850758695,100102210010001002000000200000000000000000
2174,-0.4938211068949969,102102010110002002000100200000000000000000
2175,-0.4949942547229324,102102010110001022000000200000000000000000
2176,-0.0008402881828055101,102102010110000002000000200000020000001000
2177,7.44154676733215e-05,102122010110001002000000200000000000000000
2178,-0.0009153610096146302,102102010110201002000000200000000000000000
2179,0.004860240025974343,102102210110100002000000200000000000000000
2180,-0.0042831216077161465,001122000101200000000000000000000000000000
2181,0.006087854312363925,021112000200000010000000000000000000000000
2182,-0.005486159100217557,021112000021000000000000000000000000000000
2183,-0.007627867336049794,121112000221200010000000000000000000000000
2184,-0.008757910577172592,121112020021200002120000011000000000000000
2185,-0.002451970519237459,121112002021200002120000011000000000000000
2186,-0.0017454030447206794,121112000221200002120000011000000000000000
2187,-0.002383690184063873,121112000021200002120000211000000000000000
2188,-0.0021145502899167484,121112000121200002120000021000000000000000
2189,0.005381006163689184,121112000021200002120000011000000200000000
2190,-0.0010517908076834222,121112200021200002120000011000000000000000
2191,-0.006091638973635028,221112000112000000000000000000000000000000
2192,0.005984807313225778,021112002012000100000000000000000000000000
2193,-0.5044512291961862,021112000212000001000000000000000000000000
2194,-0.008233369655537488,021112000012000002100000000000000000000000
2195,-0.4909351255136746,021112000012000001200000000000000000000000
2196,-0.009738840662145034,021112000012200001000000000000000000000000
2197,-0.497420833802135,021112200012000001000000000000000000000000
2198,0.009094458883702665,221112000012000001200000100000000000000000
2199,-0.007156694209186298,021112002012000001200000100000000000000000
2200,-0.007099859352795639,021112000212000001200000100000000000000000
2201,-0.0053214367165741105,021112000012100001200000200000000000000000
2202,0.005721527749711993,021112000012000001200000120000000000000000
2203,-0.0013243785935921695,021112000012200001200000100000000000000000
2204,-0.009793935869241195,021112200012000001200000100000000000000000
2205,0.004423603919557428,221120001100000000000000000000000000000000
2206,-0.00848628806542027,021120000110000020000000000000000000000000
2207,-0.00640979250260961,021120000120000010000000000000000000000000
2208,0.003412741515932789,021120001102000000000000000000000000000000
2209,0.0016472287871468927,221120201110000000000000000000000000000000
2210,-0.4976617038048696,021120201110000020000000000000000000000000
2211,-0.4984371421289291,021120200111000002000000000000000000000000
2212,0.002967261279355205,021120201112000000000000000000000000000000
2213,0.002158615595114807,021120201110020000000000000000000000000000
2214,-0.005115702456384578,221122201111000000000000000000000000000000
2215,0.00016006624222443186,021122202111000010000000000000000000000000
2216,0.0038348685771542046,021122201111000020000000000000000000000000
2217,-0.006113263764161567,021122201111000002000000000000000000000000
2218,0.005213884606240828,021122201111000000200000000000000000000000
2219,0.003820243307369711,021122201111200000000000000000000000000000
2220,-0.002368791944586772,021122201111020000000000000000000000000000
2221,-0.009735617704154877,121102212110202120000100000000000000000000
2222,-0.001883171493437538,121102212110200120000021000000000000000000
2223,-0.4942037672334478,121102212110201120000002000000000000000000
2224,0.0008587080254192389,121102212110200122000001000000000000000000
2225,-0.00885708458692748,121122212110200120000001000000000000000000
2226,-0.008228811744904403,121102212110200120020000001000000000000000
2227,0.0066921366879766535,121102212110222120000101000000000000000000
2228,-0.5064806990099242,121102212110220121000021000000000000000000
2229,-0.4917161698126666,121102212110220121000001000000200000000000
2230,0.004164623121759413,121122212110220121000001000000000000000000
2231,0.00440513889955305,121102212110220120020001001000000000000000
2232,-0.007135183286965907,121102212110220120002001000100000000000000
2233,0.006729235711211161,121102212110222122010101000000000000000000
2234,-0.0006212798160491768,121102212110220122010021100000000000000000
2235,0.003338412175068637,121102212110220122010001100000200000000000
2236,-0.0052346603292467144,121102212110220122010001200000010000000000
2237,-0.009713170762355942,121122212110220122010001100000000000000000
2238,-0.006218016132874038,121102212110220122010001102000000000000000
2239,-0.009195102529158228,121102212110220122012001000100000000000000
2240,-0.0026682166089504666,222110000010000001000000000000000000000000
2241,0.002706639444038473,022110002010000001000000000000000000000000
2242,-0.4996281327443579,022110000210000001000000000000000000000000
2243,0.001978433667122646,022110001010000002000000000000000000000000
2244,-0.4988882291072463,022110000012000001000000000000000000000000
2245,-0.503197595431337,222112001110000000000000000000000000000000
2246,0.003827852839183933,022112001110000200000000000000000000000000
2247,0.0011988220609296422,022112001210000010000000000000000000000000
2248,-0.4971247045935577,022112001110000002000000000000000000000000
2249,-0.004903889896811517,022112001112000000000000000000000000000000
2250,-0.4944245828572745,022112001110200000000000000000000000000000
2251,-0.4945014632943909,022112201110000000000000000000000000000000
2252,-0.008065687630355804,222112001210000110000000000000000000000000
2253,-0.006010513527628272,022112001210000210000010000000000000000000
2254,-0.007658746798701732,122112001210000010000002000000000000000000
2255,-0.495000780688842,022112001210000012000000100000000000000000
2256,0.00014828043466387129,022112001212000110000000000000000000000000
2257,-0.0028701744296420915,022112001210200110000000000000000000000000
2258,-0.4954647381244667,022112201210000110000000000000000000000000
2259,-0.4920813675231337,222112001210000012000001100000000000000000
2260,-0.0067168590354920645,022112001210000212000010100000000000000000
2261,0.0017338041483578055,122112001210000012000002100000000000000000
2262,-0.0056616382539199355,122112001210000012000000100000020000000000
2263,0.002808143791294468,122112001212000012000000100000000000000000
2264,0.0013952437577263964,122112001210200012000000100000000000000000
2265,-0.0008141285671105242,122112201210000012000000100000000000000000
2266,0.007847264702777041,222112021210001012000001100000000000000000
2267,0.008200453561452206,222112001210000212000011100000000000000000
2268,0.0098147581284464,222112001210000012000001100000200000010000
2269,-0.001322578256112603,222112011210000012000001100000020000000000
2270,0.004562912195889304,222112011212000012000001100000000000000000
2271,-0.003470837771527624,222112001210200012000001100000100000000000
2272,0.008037159090273626,222112201210000012000001100000100000000000
2273,0.002422808042902143,222112001211000012000001100000200000000000
2274,0.006222107774058453,222112021211001012000001100000200000000000
2275,-0.004462688674269093,222112001211000212000011100000200000000000
2276,-0.005610055788273865,222112001211100012000001100000200000020000
2277,0.007213196311124241,222112011211000012000001100000220000000000
2278,-0.0035745114861632406,222112001211000012200001110000200000000000
2279,-0.006110987501345439,222112001211200012010001100000200000000000
2280,0.008762671650245473,222112201211010012000001100000200000000000
2281,-0.002740143588834199,222112021211001012000201100010200000000000
2282,-0.006211457271554477,222112021211001212000011100000200000000000
2283,0.0031749265693097307,222112021211001012000101100000200000020000
2284,-0.008284087143184127,222112021211001012000101100000220000000000
2285,-0.4938895950645651,222112021211001012200001110000200000000000
2286,0.003044596497369259,222112021211201012000101100000200000000000
2287,-0.003254421967479501,222112221211001012000101100000200000000000
2288,0.003244880543292717,222112021211001012200201110000201000000000
2289,0.00891272176522939,222112021211001212200011110000200000000000
2290,-0.003129538783413668,222112021211001012200001110000201000020000
2291,-0.005567916351526774,222112021211001012200001110000221000000000
2292,0.008289353758439274,222112021211001012200001110000212000000000
2293,0.00999764544562408,222112021211201012200001110000201000000000
2294,-0.006479588396507814,222112221211001012200001110000201000000000
2295,-0.008810040352777862,111102202000000000000000000000000000000000
2296,-0.009122725886760821,111122200000000000000000000000000000000000
2297,-0.004461258697624678,111102200000200000000000000000000000000000
2298,0.009414818542499826,111102200000020000000000000000000000000000
2299,-0.8684910558888279,201112000210000000000000000000000000000000
2300,-0.002696028568489879,201102000010200001000000000000000000000000
2301,-0.8675040016784021,201112020010000000000000000000000000000000
2302,0.008980651335463252,211112020010002000000000000000000000000000
2303,-0.004630623387915389,221112020110000000000000000000000000000000
2304,-0.0014053007413331994,211112020210000000000000000000000000000000
2305,-0.004658158681102346,211112020010000002000000000000000000000000
2306,0.005694216080410831,211112020012000000000000000000000000000000
2307,0.0019935099783803733,211112020010200000000000000000000000000000
2308,-0.4956548209195085,221100020100000010000000000000000000000000
2309,0.003221830735405223,221100001100000020000000000000000000000000
2310,-0.004693691915700995,221110000120000000000000000000000000000000
2311,-0.0009143654583971408,221102000110000000000000000000000000000000
2312,-0.0017443078498832116,221100200100000010000000000000000000000000
2313,0.00017293662191614255,221120021100000100000000000000000000000000
2314,-0.009035850675319694,221120001110000200000000000000000000000000
2315,-0.2207198425234203,221120001110000020000000000000000000000000
2316,-0.004189793132387978,221120001120000100000000000000000000000000
2317,0.006522371860194389,221120001102000100000000000000000000000000
2318,0.002926185297458832,221122001110000000000000000000000000000000
2319,-0.4957949462214356,221120221110000010000000000000000000000000
2320,-0.4960844699429174,221120201110000210000000000000000000000000
2321,-0.7470426055964928,221120201110000021000000000000000000000000
2322,-0.7441649302470638,221120201110000012000000000000000000000000
2323,-0.006886706457432774,221120211112000000000000000000000000000000
2324,-0.004804221301089109,221122201110000010000000000000000000000000
2325,0.0018038938579621067,221120201110020010000000000000000000000000
2326,0.0030681352056363704,221120221110000210000001000000000000000000
2327,-0.004616466944725732,221120201110000210000021000000000000000000
2328,-0.006930590809740121,221120201110000211000002000000000000000000
2329,-0.5042246183149588,221120201110000212000010000000000000000000
2330,-0.004368773446117103,221120201112000210000001000000000000000000
2331,-0.0053321160769917424,221122201110000210000010000000000000000000
2332,-0.4942421730521655,221120201110020210000010000000000000000000
2333,0.0010077390573208485,221120221110020210000011000000000000000000
2334,0.009139931785245829,221120201110020210000011000002000000000000
2335,-0.009979692663330344,221120201110020211000012000000000000000000
2336,-0.009153327983882973,221120201110020212000011000000000000000000
2337,0.0006399587780980005,221120201112020210000011000000000000000000
2338,-0.008767641798852862,221122201110020210000011000000000000000000
2339,0.007146747907123135,221120201110020210002011000000000000000000
2340,0.0014958340758404914,221100020110000000000000000000000000000000
2341,-0.995859005931386,221120000010000001000000000000000000000000
2342,-0.006617033422913929,221100220010000001000000100000000000000000
2343,-0.007216482268637921,221100202010000001000000100000000000000000
2344,0.0051253364556679976,221100200210000001000000100000000000000000
2345,0.0008870047621886449,221100201010000001000000200000000000000000
2346,0.002721952002147811,221120200010000001000000100000000000000000
2347,-0.0019276427251032485,221102200010000001000000100000000000000000
2348,0.0038999127461289656,221100200010020001000000100000000000000000
2349,-0.008678057383216285,221100221110000001000000200000000000000000
2350,-0.005548860207833752,221100201010000201000010200000000000000000
2351,0.0037615898616352016,221100201210000011000000200000000000000000
2352,0.005559365408329286,221100201010000101000000200000020000000000
2353,0.0011592193983481474,221120201110000001000000200000000000000000
2354,0.006352080367119877,221102201010000101000000200000000000000000
2355,0.00022287528288673922,221100201110020001000000200000000000000000
2356,-0.007542983580933059,221102221110000101000000200000000000000000
2357,0.0013477973624953425,221102201110000101000020200000000000000000
2358,-0.0038035108906542296,221102201210000101000010200000000000000000
2359,0.0036249985234758173,221102201110000101000000200000020000000000
2360,-0.006340812513713818,221122201110000101000000200000000000000000
2361,0.007279280313603607,221102201110200101000000200000000000000000
2362,0.0007654342168665687,221102201110020101000000200000000000000000
2363,-0.008502826140913933,221102221110200111000000200000000000000000
2364,-0.009865858054401369,221102211110200101000020200000000000000000
2365,0.006123230737588021,221102211110200121000000200000000000000000
2366,-0.0014694590580028224,221102201110200111000000200000020000000000
2367,0.007390612406389671,221122201110200111000000200000000000000000
2368,-0.008618467121436274,221102211110200101020000200000000000000000
2369,-0.00655962190613381,221102201110220111000000200000000000000000
2370,-0.008957930034665825,221122221110200111000010200000000000000000
2371,-0.0018374217349400922,221122201110200111000021200000000000000000
2372,-0.7433812577553977,221122201110200111000012200000000000000000
2373,-0.0009814669767951537,221122201110200111000010200000020000000000
2374,0.00240876737790161,221122201112200111100000200000000000000000
2375,0.005670410490055412,221122201110200111020001200000000000000000
2376,0.00010067177832753621,221122201110220111000010200000000000000000
2377,0.006828343246596492,221122221110200111000012200001000000000000
2378,0.0050270736268287035,221122201110200111010012200002000000000000
2379,-0.0039650125104556035,221122201110200111000012200001200000000000
2380,0.0011811088227397205,221122201110200111000012200001020000000000
2381,-0.006003133123467721,221122201112200111100012200000000000000000
2382,-0.009888850918451729,221122201110200111020012200001000000000000
2383,-0.008433175907219514,221122201110220111000012200001000000000000
2384,0.006260665585049287,021112000211200000000000000000000000000000
2385,0.0036865447349328133,121112002121200110020020001000000200000000
2386,0.006638288178074221,121112002121200121020000001000000200000000
2387,0.006951930694197599,121112002121200112020000001000000200000000
2388,-0.0049055804493788,121112002121200110220000001000000200000000
2389,0.00454835294988125,121112002121200110020000001000000200000020
2390,-0.21906551456372614,121112202121200110020000001000000200000000
2391,0.009086119867474188,121112022121202110020001001000000200000000
2392,-0.008225857435670622,121112022121200111020020001000000200000000
2393,0.0021616551011627307,121112022121200110120002001000000200000000
2394,-0.002580125167815834,121112022121200112020001001000000200000000
2395,0.004108924450513895,121112022121200110220001001000000200000000
2396,-0.0007301062378714302,121112022121200111020000001000000200000020
2397,-0.7439356620775984,121112222121200111020000001000000200000000
2398,0.004752120344796322,121112222121202111020001001000000200000000
2399,0.0031694956133676965,121112222121200111020021001000000200000000
2400,-0.002779012893139759,121112222121200111120002001000000200000000
2401,-0.005049932903837671,121112222121200111020001201000000200000000
2402,-0.0023779269409805433,121112222121200111220001001000000200000000
2403,0.0054643079832457295,121112222121200111020001001000000200000020
2404,-0.005571736740268705,121112222121220111020001001000000200000000
2405,-0.4966507858895629,201112000201000000000000000000000000000000
2406,-0.008175348986896435,021012001201000000000000000000000000000000
2407,-0.008219507169478954,001112000201000020000000000000000000000000
2408,-0.4909968046928422,001112000201000000200000000000000000000000
2409,-0.5017370825751581,001112000201200000000000000000000000000000
2410,0.007814230892690567,201212000201000000100000010000000000000000
2411,0.0013334631540970214,021212000201000000100000010000000000000000
2412,-0.008845649616866109,001212000201000020100000010000000000000000
2413,0.005865851316404261,001212000221000000100000010000000000000000
2414,-0.009286642552291422,001212000211000000100000020000000000000000
2415,0.0025519658701186176,001212000201200000100000010000000000000000
2416,0.005263680878355024,001212200201000000100000010000000000000000
2417,0.005199311825616075,022012000001000000100000010000000000000000
2418,0.007308177916207957,002012000201000000100000010000000000000000
2419,0.0042462220281056645,002212000001000000100000010000000000000000
2420,0.006737263956930488,012012000001000000100000020000000000000000
2421,-0.0034381069519075803,002012000001200000100000010000000000000000
2422,0.0012258729732802125,002112000201000010000000000000000000000000
2423,-0.4966486657207757,002112000021000000100000000000000000000000
2424,0.004874247681448046,002112000011000000200000000000000000000000
2425,-0.004621267692059952,002112000001200000100000000000000000000000
2426,0.008581926526109444,222112000001000000100000010000000000000000
2427,-0.002937874559740273,022112002001000000100000010000000000000000
2428,-0.0011511210523335279,022112000201000000100000010000000000000000
2429,0.0003536154892645471,022112000021000000100000010000000000000000
2430,-0.003326213056406131,022112000101000000100000020000000000000000
2431,0.00462375205686099,022112000001200000100000010000000000000000
2432,0.008513640938076881,022112200001000000100000010000000000000000
2433,-0.0024731995967353804,220010002001000000100000010000000000000000
2434,0.0007088577010405193,020010002001000200100000010000000000000000
2435,0.0019237788407917113,022010002001000000100000010000000000000000
2436,0.007902485398449734,020110002001000000100000020000000000000000
2437,0.0023134016928632803,020012002001000000100000010000000000000000
2438,-0.009813222186928372,020010202001000000100000010000000000000000
2439,0.004583890248019204,021010000201000000000000000000000000000000
2440,0.005605040957032544,121112221200000010000000000000000000000000
2441,-0.008476832473195027,121112211200000200000000000000000000000000
2442,-0.003190790421879291,121112211200000020000000000000000000000000
2443,-0.0044509401628490455,121112201220000010000000000000000000000000
2444,-0.00719971827165278,121112201202100000000000000000000000000000
2445,-0.0012379349204872314,121112201200200010000000000000000000000000
2446,0.0041658915368994655,121112201200020010000000000000000000000000
2447,0.0007680780790161433,121112221210020010000000000000000000000000
2448,-0.007220401393641725,121112201200020210000001000000000000000000
2449,-0.6063318946122476,121112201210020010000002000000000000000000
2450,-0.002964341168550204,121112201221020010000000000000000000000000
2451,0.0012011699807554616,121112201212020010000000000000000000000000
2452,0.003049708924452657,121112201210220010000000000000000000000000
2453,0.003605678718816825,121112201200020010002000000100000000000000
2454,-0.496840944902044,121112221210022010000001000000000000000000
2455,-0.008557264935747945,121112221210020210000010000000000000000000
2456,-0.744239494887958,121112221211020010000002000000000000000000
2457,-0.007442884635473369,121112221210020012000000100000000000000000
2458,-0.4935730657210932,121112221212020011000000000000000000000000
2459,0.0007936468465874933,121112221211220010000000000000000000000000
2460,-0.008475888264134285,121112221210020010002000000100000000000000
2461,-0.00662653903902092,121112221211022010000102000000000000000000
2462,0.0032467084357166113,121112221211020210000012000000000000000000
2463,4.4138872436236966e-05,121112221211020011000002000000200000000000
2464,0.00595623729791203,121112221211020012000002100000000000000000
2465,0.0014758813604786591,121112221211020010200002010000000000000000
